Port_Name,State,Port Code,Border,Measure,Time,Month,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday
Calexico East,California,2507,US-Mexico Border,Pedestrians,8:00 PM,January,5,5,6,5,5,5,4
Calexico East,California,2507,US-Mexico Border,Pedestrians,9:00 PM,January,5,4,5,5,5,5,5
Calexico East,California,2507,US-Mexico Border,Pedestrians,10:00 PM,January,,,5,,,5,
Calexico East,California,2507,US-Mexico Border,Pedestrians,11:00 PM,January,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,12:00 AM,February,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,1:00 AM,February,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,2:00 AM,February,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,3:00 AM,February,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,4:00 AM,February,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,5:00 AM,February,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,6:00 AM,February,0,2,0,0,0,0,1
Calexico East,California,2507,US-Mexico Border,Pedestrians,7:00 AM,February,0,0,1,0,1,0,0
Calexico East,California,2507,US-Mexico Border,Pedestrians,8:00 AM,February,1,1,1,0,0,0,0
Calexico East,California,2507,US-Mexico Border,Pedestrians,9:00 AM,February,1,1,0,0,0,0,0
Calexico East,California,2507,US-Mexico Border,Pedestrians,10:00 AM,February,0,3,0,0,0,0,0
Calexico East,California,2507,US-Mexico Border,Pedestrians,11:00 AM,February,3,1,0,0,0,0,0
Calexico East,California,2507,US-Mexico Border,Pedestrians,12:00 PM,February,0,1,0,0,0,0,0
Calexico East,California,2507,US-Mexico Border,Pedestrians,1:00 PM,February,0,0,0,0,0,0,0
Calexico East,California,2507,US-Mexico Border,Pedestrians,2:00 PM,February,1,0,0,0,0,0,0
Calexico East,California,2507,US-Mexico Border,Pedestrians,3:00 PM,February,6,6,6,5,5,5,5
Calexico East,California,2507,US-Mexico Border,Pedestrians,4:00 PM,February,5,4,5,5,5,5,5
Calexico East,California,2507,US-Mexico Border,Pedestrians,5:00 PM,February,6,4,5,5,5,5,5
Calexico East,California,2507,US-Mexico Border,Pedestrians,6:00 PM,February,5,4,5,5,5,5,5
Calexico East,California,2507,US-Mexico Border,Pedestrians,7:00 PM,February,5,5,5,5,5,5,5
Calexico East,California,2507,US-Mexico Border,Pedestrians,8:00 PM,February,5,4,5,5,5,5,5
Calexico East,California,2507,US-Mexico Border,Pedestrians,9:00 PM,February,4,4,5,5,5,5,5
Calexico East,California,2507,US-Mexico Border,Pedestrians,10:00 PM,February,,,,5,,5,
Calexico East,California,2507,US-Mexico Border,Pedestrians,11:00 PM,February,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,12:00 AM,March,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,1:00 AM,March,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,2:00 AM,March,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,3:00 AM,March,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,4:00 AM,March,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,5:00 AM,March,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,6:00 AM,March,0,0,1,0,0,0,0
Calexico East,California,2507,US-Mexico Border,Pedestrians,7:00 AM,March,0,0,0,0,0,0,0
Calexico East,California,2507,US-Mexico Border,Pedestrians,8:00 AM,March,0,0,0,0,0,0,0
Calexico East,California,2507,US-Mexico Border,Pedestrians,9:00 AM,March,0,0,0,0,0,0,0
Calexico East,California,2507,US-Mexico Border,Pedestrians,10:00 AM,March,0,1,1,0,0,0,0
Calexico East,California,2507,US-Mexico Border,Pedestrians,11:00 AM,March,2,1,0,0,1,0,0
Calexico East,California,2507,US-Mexico Border,Pedestrians,12:00 PM,March,1,0,0,0,0,0,0
Calexico East,California,2507,US-Mexico Border,Pedestrians,1:00 PM,March,0,0,0,0,0,1,0
Calexico East,California,2507,US-Mexico Border,Pedestrians,2:00 PM,March,1,0,0,1,1,1,0
Calexico East,California,2507,US-Mexico Border,Pedestrians,3:00 PM,March,5,5,5,5,5,5,4
Calexico East,California,2507,US-Mexico Border,Pedestrians,4:00 PM,March,5,5,5,5,5,5,4
Calexico East,California,2507,US-Mexico Border,Pedestrians,5:00 PM,March,6,5,5,5,5,5,4
Calexico East,California,2507,US-Mexico Border,Pedestrians,6:00 PM,March,5,5,5,5,5,5,4
Calexico East,California,2507,US-Mexico Border,Pedestrians,7:00 PM,March,6,6,5,5,5,5,4
Calexico East,California,2507,US-Mexico Border,Pedestrians,8:00 PM,March,6,5,5,5,5,5,4
Calexico East,California,2507,US-Mexico Border,Pedestrians,9:00 PM,March,6,5,5,5,5,5,4
Calexico East,California,2507,US-Mexico Border,Pedestrians,10:00 PM,March,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,11:00 PM,March,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,12:00 AM,April,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,1:00 AM,April,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,2:00 AM,April,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,3:00 AM,April,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,4:00 AM,April,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,5:00 AM,April,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,6:00 AM,April,0,0,0,0,0,0,0
Calexico East,California,2507,US-Mexico Border,Pedestrians,7:00 AM,April,0,0,0,0,0,1,0
Calexico East,California,2507,US-Mexico Border,Pedestrians,8:00 AM,April,0,0,0,1,0,0,0
Calexico East,California,2507,US-Mexico Border,Pedestrians,9:00 AM,April,0,0,0,1,0,0,0
Calexico East,California,2507,US-Mexico Border,Pedestrians,10:00 AM,April,0,0,0,0,1,0,0
Calexico East,California,2507,US-Mexico Border,Pedestrians,11:00 AM,April,0,0,0,0,2,0,0
Calexico East,California,2507,US-Mexico Border,Pedestrians,12:00 PM,April,0,0,0,0,0,0,0
Calexico East,California,2507,US-Mexico Border,Pedestrians,1:00 PM,April,0,0,0,1,0,0,0
Calexico East,California,2507,US-Mexico Border,Pedestrians,2:00 PM,April,0,0,0,0,0,0,0
Calexico East,California,2507,US-Mexico Border,Pedestrians,3:00 PM,April,5,5,5,5,4,5,5
Calexico East,California,2507,US-Mexico Border,Pedestrians,4:00 PM,April,5,5,5,5,4,5,5
Calexico East,California,2507,US-Mexico Border,Pedestrians,5:00 PM,April,5,5,5,5,4,5,5
Calexico East,California,2507,US-Mexico Border,Pedestrians,6:00 PM,April,5,5,5,5,4,5,5
Calexico East,California,2507,US-Mexico Border,Pedestrians,7:00 PM,April,5,5,5,5,4,5,5
Calexico East,California,2507,US-Mexico Border,Pedestrians,8:00 PM,April,5,5,5,5,4,5,5
Calexico East,California,2507,US-Mexico Border,Pedestrians,9:00 PM,April,5,5,5,5,4,5,5
Calexico East,California,2507,US-Mexico Border,Pedestrians,10:00 PM,April,,,5,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,11:00 PM,April,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,12:00 AM,May,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,1:00 AM,May,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,2:00 AM,May,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,3:00 AM,May,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,4:00 AM,May,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,5:00 AM,May,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,6:00 AM,May,2,1,0,0,0,0,0
Calexico East,California,2507,US-Mexico Border,Pedestrians,7:00 AM,May,0,0,0,0,0,0,0
Calexico East,California,2507,US-Mexico Border,Pedestrians,8:00 AM,May,0,1,0,0,0,0,0
Calexico East,California,2507,US-Mexico Border,Pedestrians,9:00 AM,May,0,0,0,0,0,0,0
Calexico East,California,2507,US-Mexico Border,Pedestrians,10:00 AM,May,0,0,0,0,0,0,0
Calexico East,California,2507,US-Mexico Border,Pedestrians,11:00 AM,May,0,4,0,0,0,0,0
Calexico East,California,2507,US-Mexico Border,Pedestrians,12:00 PM,May,0,0,0,0,0,0,0
Calexico East,California,2507,US-Mexico Border,Pedestrians,1:00 PM,May,0,0,0,0,1,0,0
Calexico East,California,2507,US-Mexico Border,Pedestrians,2:00 PM,May,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,3:00 PM,May,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,4:00 PM,May,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,5:00 PM,May,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,6:00 PM,May,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,7:00 PM,May,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,8:00 PM,May,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,9:00 PM,May,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,10:00 PM,May,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,11:00 PM,May,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,12:00 AM,June,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,1:00 AM,June,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,2:00 AM,June,,,,5,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,3:00 AM,June,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,4:00 AM,June,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,5:00 AM,June,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,6:00 AM,June,0,0,1,0,0,0,0
Calexico East,California,2507,US-Mexico Border,Pedestrians,7:00 AM,June,0,0,1,0,0,0,1
Calexico East,California,2507,US-Mexico Border,Pedestrians,8:00 AM,June,1,0,1,0,0,0,1
Calexico East,California,2507,US-Mexico Border,Pedestrians,9:00 AM,June,0,0,0,0,0,0,0
Calexico East,California,2507,US-Mexico Border,Pedestrians,10:00 AM,June,0,0,1,0,0,0,0
Calexico East,California,2507,US-Mexico Border,Pedestrians,11:00 AM,June,0,0,2,0,0,0,0
Calexico East,California,2507,US-Mexico Border,Pedestrians,12:00 PM,June,0,0,1,0,0,0,0
Calexico East,California,2507,US-Mexico Border,Pedestrians,1:00 PM,June,0,0,1,0,0,0,0
Calexico East,California,2507,US-Mexico Border,Pedestrians,2:00 PM,June,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,3:00 PM,June,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,4:00 PM,June,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,5:00 PM,June,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,6:00 PM,June,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,7:00 PM,June,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,8:00 PM,June,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,9:00 PM,June,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,10:00 PM,June,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,11:00 PM,June,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,12:00 AM,July,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,1:00 AM,July,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,2:00 AM,July,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,3:00 AM,July,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,4:00 AM,July,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,5:00 AM,July,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,6:00 AM,July,3,1,0,0,2,2,1
Calexico East,California,2507,US-Mexico Border,Pedestrians,7:00 AM,July,1,1,0,0,2,2,1
Calexico East,California,2507,US-Mexico Border,Pedestrians,8:00 AM,July,1,1,0,1,2,2,3
Calexico East,California,2507,US-Mexico Border,Pedestrians,9:00 AM,July,1,1,0,1,3,2,3
Calexico East,California,2507,US-Mexico Border,Pedestrians,10:00 AM,July,1,1,0,1,1,1,1
Calexico East,California,2507,US-Mexico Border,Pedestrians,11:00 AM,July,1,0,1,2,2,3,1
Calexico East,California,2507,US-Mexico Border,Pedestrians,12:00 PM,July,1,1,0,2,2,3,1
Calexico East,California,2507,US-Mexico Border,Pedestrians,1:00 PM,July,1,3,0,2,1,3,1
Calexico East,California,2507,US-Mexico Border,Pedestrians,2:00 PM,July,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,3:00 PM,July,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,4:00 PM,July,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,5:00 PM,July,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,6:00 PM,July,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,7:00 PM,July,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,8:00 PM,July,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,9:00 PM,July,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,10:00 PM,July,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,11:00 PM,July,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,12:00 AM,August,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,1:00 AM,August,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,2:00 AM,August,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,3:00 AM,August,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,4:00 AM,August,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,5:00 AM,August,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,6:00 AM,August,3,3,3,4,0,3,2
Calexico East,California,2507,US-Mexico Border,Pedestrians,7:00 AM,August,3,2,4,3,0,2,4
Calexico East,California,2507,US-Mexico Border,Pedestrians,8:00 AM,August,3,2,4,3,0,3,3
Calexico East,California,2507,US-Mexico Border,Pedestrians,9:00 AM,August,3,1,4,4,0,3,3
Calexico East,California,2507,US-Mexico Border,Pedestrians,10:00 AM,August,3,1,4,3,0,1,3
Calexico East,California,2507,US-Mexico Border,Pedestrians,11:00 AM,August,2,3,4,3,1,3,3
Calexico East,California,2507,US-Mexico Border,Pedestrians,12:00 PM,August,3,3,4,3,1,3,3
Calexico East,California,2507,US-Mexico Border,Pedestrians,1:00 PM,August,1,1,4,3,0,1,2
Calexico East,California,2507,US-Mexico Border,Pedestrians,2:00 PM,August,0,,,,,0,0
Calexico East,California,2507,US-Mexico Border,Pedestrians,3:00 PM,August,0,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,4:00 PM,August,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,5:00 PM,August,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,6:00 PM,August,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,7:00 PM,August,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,8:00 PM,August,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,9:00 PM,August,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,10:00 PM,August,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,11:00 PM,August,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,12:00 AM,September,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,1:00 AM,September,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,2:00 AM,September,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,3:00 AM,September,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,4:00 AM,September,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,5:00 AM,September,, ,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,6:00 AM,September,3,3,3,3,4,4,3
Calexico East,California,2507,US-Mexico Border,Pedestrians,7:00 AM,September,3,3,2,3,4,3,1
Calexico East,California,2507,US-Mexico Border,Pedestrians,8:00 AM,September,3,3,2,3,4,3,3
Calexico East,California,2507,US-Mexico Border,Pedestrians,9:00 AM,September,3,3,2,3,4,3,3
Calexico East,California,2507,US-Mexico Border,Pedestrians,10:00 AM,September,3,3,2,3,4,3,3
Calexico East,California,2507,US-Mexico Border,Pedestrians,11:00 AM,September,3,3,1,3,4,3,3
Calexico East,California,2507,US-Mexico Border,Pedestrians,12:00 PM,September,3,4,2,3,4,3,3
Calexico East,California,2507,US-Mexico Border,Pedestrians,1:00 PM,September,3,4,2,3,4,3,3
Calexico East,California,2507,US-Mexico Border,Pedestrians,2:00 PM,September,,,,,,0,
Calexico East,California,2507,US-Mexico Border,Pedestrians,3:00 PM,September,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,4:00 PM,September,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,5:00 PM,September,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,6:00 PM,September,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,7:00 PM,September,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,8:00 PM,September,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,9:00 PM,September,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,10:00 PM,September,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,11:00 PM,September,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,12:00 AM,October,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,1:00 AM,October,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,2:00 AM,October,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,3:00 AM,October,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,4:00 AM,October,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,5:00 AM,October,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,6:00 AM,October,4,3,3,3,3,1,0
Calexico East,California,2507,US-Mexico Border,Pedestrians,7:00 AM,October,4,1,3,3,3,1,0
Calexico East,California,2507,US-Mexico Border,Pedestrians,8:00 AM,October,4,1,3,3,3,1,0
Calexico East,California,2507,US-Mexico Border,Pedestrians,9:00 AM,October,4,1,3,3,3,1,0
Calexico East,California,2507,US-Mexico Border,Pedestrians,10:00 AM,October,4,1,3,3,3,1,0
Calexico East,California,2507,US-Mexico Border,Pedestrians,11:00 AM,October,4,1,3,3,3,1,0
Calexico East,California,2507,US-Mexico Border,Pedestrians,12:00 PM,October,4,1,3,3,3,1,0
Calexico East,California,2507,US-Mexico Border,Pedestrians,1:00 PM,October,6,1,3,3,3,1,0
Calexico East,California,2507,US-Mexico Border,Pedestrians,2:00 PM,October,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,3:00 PM,October,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,4:00 PM,October,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,5:00 PM,October,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,6:00 PM,October,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,7:00 PM,October,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,8:00 PM,October,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,9:00 PM,October,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,10:00 PM,October,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,11:00 PM,October,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,12:00 AM,November,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,1:00 AM,November,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,2:00 AM,November,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,3:00 AM,November,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,4:00 AM,November,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,5:00 AM,November,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,6:00 AM,November,4,1,5,4,3,0,3
Calexico East,California,2507,US-Mexico Border,Pedestrians,7:00 AM,November,4,1,5,4,3,0,3
Calexico East,California,2507,US-Mexico Border,Pedestrians,8:00 AM,November,4,1,5,4,3,0,3
Calexico East,California,2507,US-Mexico Border,Pedestrians,9:00 AM,November,4,1,5,4,3,0,3
Calexico East,California,2507,US-Mexico Border,Pedestrians,10:00 AM,November,4,1,5,4,4,0,1
Calexico East,California,2507,US-Mexico Border,Pedestrians,11:00 AM,November,4,1,5,3,3,0,3
Calexico East,California,2507,US-Mexico Border,Pedestrians,12:00 PM,November,4,1,5,4,3,0,2
Calexico East,California,2507,US-Mexico Border,Pedestrians,1:00 PM,November,4,0,5,4,3,0,3
Calexico East,California,2507,US-Mexico Border,Pedestrians,2:00 PM,November,,,,,0,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,3:00 PM,November,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,4:00 PM,November,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,5:00 PM,November,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,6:00 PM,November,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,7:00 PM,November,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,8:00 PM,November,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,9:00 PM,November,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,10:00 PM,November,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,11:00 PM,November,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,12:00 AM,December,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,1:00 AM,December,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,2:00 AM,December,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,3:00 AM,December,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,4:00 AM,December,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,5:00 AM,December,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,6:00 AM,December,4,1,1,5,2,1,0
Calexico East,California,2507,US-Mexico Border,Pedestrians,7:00 AM,December,4,1,1,5,2,1,0
Calexico East,California,2507,US-Mexico Border,Pedestrians,8:00 AM,December,5,2,1,4,2,1,0
Calexico East,California,2507,US-Mexico Border,Pedestrians,9:00 AM,December,4,1,1,4,2,1,0
Calexico East,California,2507,US-Mexico Border,Pedestrians,10:00 AM,December,4,1,1,4,2,1,0
Calexico East,California,2507,US-Mexico Border,Pedestrians,11:00 AM,December,4,1,1,4,1,1,0
Calexico East,California,2507,US-Mexico Border,Pedestrians,12:00 PM,December,4,1,1,4,1,1,0
Calexico East,California,2507,US-Mexico Border,Pedestrians,1:00 PM,December,4,1,1,4,1,1,0
Calexico East,California,2507,US-Mexico Border,Pedestrians,2:00 PM,December,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,3:00 PM,December,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,4:00 PM,December,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,5:00 PM,December,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,6:00 PM,December,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,7:00 PM,December,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,8:00 PM,December,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,9:00 PM,December,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,10:00 PM,December,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,11:00 PM,December,,,,,,,
Calexico West,California,2503,US-Mexico Border,Pedestrians,12:00 AM,January,11,11,5,4,6,6,6
Calexico West,California,2503,US-Mexico Border,Pedestrians,1:00 AM,January,8,28,18,11,11,14,15
Calexico West,California,2503,US-Mexico Border,Pedestrians,2:00 AM,January,6,49,45,25,28,42,36
Calexico West,California,2503,US-Mexico Border,Pedestrians,3:00 AM,January,6,49,50,43,25,57,38
Calexico West,California,2503,US-Mexico Border,Pedestrians,4:00 AM,January,6,60,64,50,36,77,58
Calexico West,California,2503,US-Mexico Border,Pedestrians,5:00 AM,January,6,55,58,61,45,76,41
Calexico West,California,2503,US-Mexico Border,Pedestrians,6:00 AM,January,6,51,45,49,39,66,31
Calexico West,California,2503,US-Mexico Border,Pedestrians,7:00 AM,January,4,30,34,30,19,25,13
Calexico West,California,2503,US-Mexico Border,Pedestrians,8:00 AM,January,5,20,29,27,10,19,18
Calexico West,California,2503,US-Mexico Border,Pedestrians,9:00 AM,January,10,24,34,27,7,23,6
Calexico West,California,2503,US-Mexico Border,Pedestrians,10:00 AM,January,15,25,41,23,19,30,23
Calexico West,California,2503,US-Mexico Border,Pedestrians,11:00 AM,January,8,40,40,19,24,33,20
Calexico West,California,2503,US-Mexico Border,Pedestrians,12:00 PM,January,15,25,36,10,23,28,16
Calexico West,California,2503,US-Mexico Border,Pedestrians,1:00 PM,January,25,30,33,10,33,36,19
Calexico West,California,2503,US-Mexico Border,Pedestrians,2:00 PM,January,25,31,49,15,35,48,23
Calexico West,California,2503,US-Mexico Border,Pedestrians,3:00 PM,January,26,40,56,8,42,41,33
Calexico West,California,2503,US-Mexico Border,Pedestrians,4:00 PM,January,25,35,56,13,46,27,34
Calexico West,California,2503,US-Mexico Border,Pedestrians,5:00 PM,January,28,34,55,14,33,40,20
Calexico West,California,2503,US-Mexico Border,Pedestrians,6:00 PM,January,30,26,46,13,38,37,20
Calexico West,California,2503,US-Mexico Border,Pedestrians,7:00 PM,January,40,19,31,20,38,25,18
Calexico West,California,2503,US-Mexico Border,Pedestrians,8:00 PM,January,46,10,24,19,32,18,13
Calexico West,California,2503,US-Mexico Border,Pedestrians,9:00 PM,January,16,5,11,13,15,11,6
Calexico West,California,2503,US-Mexico Border,Pedestrians,10:00 PM,January,19,5,11,6,12,11,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,11:00 PM,January,14,5,3,6,4,5,6
Calexico West,California,2503,US-Mexico Border,Pedestrians,12:00 AM,February,6,23,6,6,5,9,6
Calexico West,California,2503,US-Mexico Border,Pedestrians,1:00 AM,February,5,24,24,13,11,15,10
Calexico West,California,2503,US-Mexico Border,Pedestrians,2:00 AM,February,6,54,38,25,20,38,17
Calexico West,California,2503,US-Mexico Border,Pedestrians,3:00 AM,February,5,79,51,40,45,48,23
Calexico West,California,2503,US-Mexico Border,Pedestrians,4:00 AM,February,5,113,55,73,51,68,46
Calexico West,California,2503,US-Mexico Border,Pedestrians,5:00 AM,February,8,98,73,95,28,75,44
Calexico West,California,2503,US-Mexico Border,Pedestrians,6:00 AM,February,9,73,60,91,21,53,58
Calexico West,California,2503,US-Mexico Border,Pedestrians,7:00 AM,February,8,21,30,48,26,34,9
